,key,value,date
2051,NO2,13.125,03/8/14
2052,NO2,13.75,03/8/15
2053,NO2,13.125,03/8/16
2054,NO2,16.25,03/8/17
2055,NO2,11.875,03/8/18
2056,NO2,15,03/8/19
2057,NO2,11.25,03/8/20
2058,NO2,11.875,03/8/21
2059,NO2,7.5,03/8/22
2060,NO2,8.125,03/8/23
2061,NO2,8.125,03/8/24
2062,NO2,10.625,03/8/25
2063,NO2,13.75,03/8/26
2064,NO2,11.875,03/8/27
2065,NO2,13.125,03/8/28
2066,NO2,11.25,03/8/29
2067,NO2,12.5,03/8/30
2068,NO2,14.375,03/8/31
2069,NO2,13.75,03/9/1
2070,NO2,13.125,03/9/2
2071,NO2,18.75,03/9/3
2072,NO2,21.25,03/9/4
2073,NO2,11.25,03/9/5
2074,NO2,15.625,03/9/6
2075,NO2,17.5,03/9/7
2076,NO2,14.375,03/9/8
2077,NO2,9.375,03/9/9
2078,NO2,17.5,03/9/10
2079,NO2,17.5,03/9/11
2080,NO2,18.75,03/9/12
2081,NO2,16.875,03/9/13
2082,NO2,20.625,03/9/14
2083,NO2,18.75,03/9/15
2084,NO2,15.625,03/9/16
2085,NO2,16.25,03/9/17
2086,NO2,10,03/9/18
2087,NO2,8.125,03/9/19
2088,NO2,11.25,03/9/20
2089,NO2,15,03/9/21
2090,NO2,13.75,03/9/22
2091,NO2,8.125,03/9/23
2092,NO2,11.25,03/9/24
2093,NO2,14.375,03/9/25
2094,NO2,30.625,03/9/26
2095,NO2,26.25,03/9/27
2096,NO2,16.875,03/9/28
2097,NO2,21.875,03/9/29
2098,NO2,37.5,03/9/30
2099,NO2,30,03/10/1
2100,NO2,26.875,03/10/2
2101,NO2,28.125,03/10/3
2102,NO2,36.25,03/10/4
2103,NO2,35,03/10/5
2104,NO2,21.875,03/10/6
2105,NO2,25,03/10/7
2106,NO2,24.375,03/10/8
2107,NO2,38.125,03/10/9
2108,NO2,42.5,03/10/10
2109,NO2,33.125,03/10/11
2110,NO2,9.375,03/10/12
2111,NO2,11.25,03/10/13
2112,NO2,20.625,03/10/14
2113,NO2,31.875,03/10/15
2114,NO2,43.75,03/10/16
2115,NO2,41.875,03/10/17
2116,NO2,51.25,03/10/18
2117,NO2,37.5,03/10/19
2118,NO2,22.5,03/10/20
2119,NO2,31.875,03/10/21
2120,NO2,26.875,03/10/22
2121,NO2,29.375,03/10/23
2122,NO2,25.625,03/10/24
2123,NO2,58.75,03/10/25
2124,NO2,34.375,03/10/26
2125,NO2,23.75,03/10/27
2126,NO2,31.25,03/10/28
2127,NO2,55,03/10/29
2128,NO2,35,03/10/30
2129,NO2,34.375,03/10/31
2130,NO2,28.75,03/11/1
2131,NO2,23.75,03/11/2
2132,NO2,23.75,03/11/3
2133,NO2,31.875,03/11/4
2134,NO2,45,03/11/5
2135,NO2,30.625,03/11/6
2136,NO2,10.625,03/11/7
2137,NO2,15.625,03/11/8
2138,NO2,25.625,03/11/9
2139,NO2,35.625,03/11/10
2140,NO2,34.375,03/11/11
2141,NO2,35.625,03/11/12
2142,NO2,38.75,03/11/13
2143,NO2,42.5,03/11/14
2144,NO2,51.25,03/11/15
2145,NO2,33.125,03/11/16
2146,NO2,38.125,03/11/17
2147,NO2,48.75,03/11/18
2148,NO2,44.375,03/11/19
2149,NO2,23.125,03/11/20
2150,NO2,23.75,03/11/21
2151,NO2,25,03/11/22
2152,NO2,33.125,03/11/23
2153,NO2,40,03/11/24
2154,NO2,33.75,03/11/25
2155,NO2,21.875,03/11/26
2156,NO2,15.625,03/11/27
2157,NO2,25.625,03/11/28
2158,NO2,31.875,03/11/29
2159,NO2,47.5,03/11/30
2160,NO2,38.75,03/12/1
2161,NO2,36.25,03/12/2
2162,NO2,78.75,03/12/3
2163,NO2,45.625,03/12/4
2164,NO2,38.75,03/12/5
2165,NO2,23.125,03/12/6
2166,NO2,20,03/12/7
2167,NO2,30,03/12/8
2168,NO2,35.625,03/12/9
2169,NO2,56.25,03/12/10
2170,NO2,36.25,03/12/11
2171,NO2,39.375,03/12/12
2172,NO2,56.25,03/12/13
2173,NO2,58.75,03/12/14
2174,NO2,45.625,03/12/15
2175,NO2,56.25,03/12/16
2176,NO2,47.5,03/12/17
2177,NO2,62.5,03/12/18
2178,NO2,29.375,03/12/19
2179,NO2,41.25,03/12/20
2180,NO2,41.875,03/12/21
2181,NO2,34.375,03/12/22
2182,NO2,62.5,03/12/23
2183,NO2,77.5,03/12/24
2184,NO2,48.75,03/12/25
2185,NO2,31.25,03/12/26
2186,NO2,38.125,03/12/27
2187,NO2,30.625,03/12/28
2188,NO2,46.25,03/12/29
2189,NO2,43.125,03/12/30
2190,NO2,30.625,03/12/31
3286,NO2,48.75,04/1/1
3287,NO2,46.25,04/1/2
3288,NO2,53.75,04/1/3
3289,NO2,87.5,04/1/4
3290,NO2,104.375,04/1/5
3291,NO2,108.125,04/1/6
3292,NO2,88.75,04/1/7
3293,NO2,28.125,04/1/8
3294,NO2,35.625,04/1/9
3295,NO2,45.625,04/1/10
3296,NO2,31.875,04/1/11
3297,NO2,30.625,04/1/12
3298,NO2,38.125,04/1/13
3299,NO2,37.5,04/1/14
3300,NO2,47.5,04/1/15
3301,NO2,26.25,04/1/16
3302,NO2,28.125,04/1/17
3303,NO2,31.25,04/1/18
3304,NO2,38.125,04/1/19
3305,NO2,43.125,04/1/20
3306,NO2,15.625,04/1/21
3307,NO2,28.125,04/1/22
3308,NO2,23.125,04/1/23
3309,NO2,18.125,04/1/24
3310,NO2,31.25,04/1/25
3311,NO2,35.625,04/1/26
3312,NO2,33.75,04/1/27
3313,NO2,33.125,04/1/28
3314,NO2,41.875,04/1/29
3315,NO2,46.875,04/1/30
3316,NO2,63.75,04/1/31
3317,NO2,66.25,04/2/1
3318,NO2,28.75,04/2/2
3319,NO2,36.875,04/2/3
3320,NO2,33.125,04/2/4
3321,NO2,26.875,04/2/5
3322,NO2,28.75,04/2/6
3323,NO2,33.75,04/2/7
3324,NO2,36.875,04/2/8
3325,NO2,37.5,04/2/9
3326,NO2,30.625,04/2/10
3327,NO2,68.75,04/2/11
3328,NO2,60,04/2/12
3329,NO2,38.75,04/2/13
3330,NO2,27.5,04/2/14
3331,NO2,35,04/2/15
3332,NO2,38.125,04/2/16
3333,NO2,72.5,04/2/17
3334,NO2,34.375,04/2/18
3335,NO2,63.75,04/2/19
3336,NO2,67.5,04/2/20
3337,NO2,37.5,04/2/21
3338,NO2,21.875,04/2/22
3339,NO2,33.125,04/2/23
3340,NO2,25.625,04/2/24
3341,NO2,30.625,04/2/25
3342,NO2,35.625,04/2/26
3343,NO2,32.5,04/2/27
3344,NO2,25.625,04/2/28
3345,NO2,31.25,04/3/1
3346,NO2,31.25,04/3/2
3347,NO2,36.25,04/3/3
3348,NO2,28.125,04/3/4
3349,NO2,32.5,04/3/5
3350,NO2,27.5,04/3/6
3351,NO2,34.375,04/3/7
3352,NO2,28.125,04/3/8
3353,NO2,30.625,04/3/9
3354,NO2,22.5,04/3/10
3355,NO2,33.125,04/3/11
3356,NO2,24.375,04/3/12
3357,NO2,24.375,04/3/13
3358,NO2,35,04/3/14
3359,NO2,25,04/3/15
3360,NO2,33.75,04/3/16
3361,NO2,26.25,04/3/17
3362,NO2,26.25,04/3/18
3363,NO2,31.875,04/3/19
3364,NO2,34.375,04/3/20
3365,NO2,46.25,04/3/21
3366,NO2,28.75,04/3/22
3367,NO2,25,04/3/23
3368,NO2,31.875,04/3/24
3369,NO2,36.25,04/3/25
3370,NO2,38.75,04/3/26
3371,NO2,22.5,04/3/27
3372,NO2,19.375,04/3/28
3373,NO2,35,04/3/29
3374,NO2,26.25,04/3/30
3375,NO2,23.125,04/3/31
3376,NO2,23.125,04/4/1
3377,NO2,30.625,04/4/2
3378,NO2,19.375,04/4/3
3379,NO2,26.875,04/4/4
3380,NO2,16.875,04/4/5
3381,NO2,33.125,04/4/6
3382,NO2,28.125,04/4/7
3383,NO2,25.625,04/4/8
3384,NO2,24.375,04/4/9
3385,NO2,21.875,04/4/10
3386,NO2,44.375,04/4/11
3387,NO2,47.5,04/4/12
3388,NO2,31.875,04/4/13
3389,NO2,33.75,04/4/14
3390,NO2,23.125,04/4/15
3391,NO2,21.25,04/4/16
3392,NO2,25,04/4/17
3393,NO2,34.375,04/4/18
3394,NO2,30,04/4/19
3395,NO2,34.375,04/4/20
3396,NO2,31.875,04/4/21
3397,NO2,21.25,04/4/22
3398,NO2,29.375,04/4/23
3399,NO2,43.125,04/4/24
3400,NO2,31.875,04/4/25
3401,NO2,33.75,04/4/26
3402,NO2,21.25,04/4/27
3403,NO2,28.125,04/4/28
3404,NO2,21.25,04/4/29
3405,NO2,26.25,04/4/30
3406,NO2,31.25,04/5/1
3407,NO2,45.625,04/5/2
3408,NO2,20,04/5/3
3409,NO2,35.625,04/5/4
3410,NO2,26.875,04/5/5
3411,NO2,43.125,04/5/6
3412,NO2,42.5,04/5/7
3413,NO2,32.5,04/5/8
3414,NO2,41.25,04/5/9
3415,NO2,46.25,04/5/10
3416,NO2,43.125,04/5/11
3417,NO2,40.625,04/5/12
3418,NO2,35.625,04/5/13
3419,NO2,43.75,04/5/14
3420,NO2,31.875,04/5/15
3421,NO2,41.25,04/5/16
3422,NO2,28.125,04/5/17
3423,NO2,36.25,04/5/18
3424,NO2,30,04/5/19
3425,NO2,25,04/5/20
3426,NO2,33.75,04/5/21
3427,NO2,40,04/5/22
3428,NO2,33.75,04/5/23
3429,NO2,29.375,04/5/24
3430,NO2,25,04/5/25
3431,NO2,21.25,04/5/26
3432,NO2,28.75,04/5/27
3433,NO2,37.5,04/5/28
3434,NO2,44.375,04/5/29
3435,NO2,27.5,04/5/30
3436,NO2,31.875,04/5/31
3437,NO2,26.25,04/6/1
3438,NO2,44.375,04/6/2
3439,NO2,35,04/6/3
3440,NO2,39.375,04/6/4
3441,NO2,44.375,04/6/5
3442,NO2,49.375,04/6/6
3443,NO2,39.375,04/6/7
3444,NO2,46.25,04/6/8
3445,NO2,28.75,04/6/9
3446,NO2,40,04/6/10
3447,NO2,48.125,04/6/11
3448,NO2,49.375,04/6/12
3449,NO2,49.375,04/6/13
3450,NO2,43.125,04/6/14
3451,NO2,36.875,04/6/15
3452,NO2,28.75,04/6/16
3453,NO2,18.75,04/6/17
3454,NO2,20,04/6/18
3455,NO2,32.5,04/6/19
3456,NO2,36.875,04/6/20
3457,NO2,41.875,04/6/21
3458,NO2,38.125,04/6/22
3459,NO2,30,04/6/23
3460,NO2,36.875,04/6/24
3461,NO2,25.625,04/6/25
3462,NO2,31.875,04/6/26
3463,NO2,36.25,04/6/27
3464,NO2,32.5,04/6/28
3465,NO2,27.5,04/6/29
3466,NO2,26.25,04/6/30
3467,NO2,25,04/7/1
3468,NO2,31.25,04/7/2
3469,NO2,29.375,04/7/3
3470,NO2,22.5,04/7/4
3471,NO2,25.625,04/7/5
3472,NO2,27.5,04/7/6
3473,NO2,30,04/7/7
3474,NO2,21.875,04/7/8
3475,NO2,25.625,04/7/9
3476,NO2,28.125,04/7/10
3477,NO2,20.625,04/7/11
3478,NO2,14.375,04/7/12
3479,NO2,21.25,04/7/13
3480,NO2,26.25,04/7/14
3481,NO2,25,04/7/15
3482,NO2,21.25,04/7/16
3483,NO2,16.875,04/7/17
3484,NO2,15.625,04/7/18
3485,NO2,14.375,04/7/19
3486,NO2,12.5,04/7/20
3487,NO2,16.25,04/7/21
3488,NO2,13.125,04/7/22
3489,NO2,12.5,04/7/23
3490,NO2,11.25,04/7/24
3491,NO2,14.375,04/7/25
3492,NO2,16.25,04/7/26
3493,NO2,13.125,04/7/27
3494,NO2,16.875,04/7/28
3495,NO2,18.125,04/7/29
3496,NO2,13.125,04/7/30
3497,NO2,10.625,04/7/31
3498,NO2,10,04/8/1
3499,NO2,13.125,04/8/2
3500,NO2,12.5,04/8/3
3501,NO2,9.375,04/8/4
3502,NO2,6.25,04/8/5
3503,NO2,12.5,04/8/6
3504,NO2,8.125,04/8/7
3505,NO2,7.5,04/8/8
3506,NO2,8.125,04/8/9
3507,NO2,11.875,04/8/10
3508,NO2,8.75,04/8/11
3509,NO2,8.125,04/8/12
3510,NO2,6.875,04/8/13
3511,NO2,6.25,04/8/14
3512,NO2,8.125,04/8/15
3513,NO2,8.75,04/8/16
3514,NO2,11.25,04/8/17
3515,NO2,15.625,04/8/18
3516,NO2,15,04/8/19
3517,NO2,18.125,04/8/20
3518,NO2,11.25,04/8/21
3519,NO2,10,04/8/22
3520,NO2,11.875,04/8/23
3521,NO2,13.75,04/8/24
3522,NO2,11.25,04/8/25
3523,NO2,16.25,04/8/26
3524,NO2,12.5,04/8/27
3525,NO2,9.375,04/8/28
3526,NO2,15,04/8/29
3527,NO2,16.875,04/8/30
3528,NO2,10,04/8/31
3529,NO2,15.625,04/9/1
3530,NO2,15.625,04/9/2
3531,NO2,19.375,04/9/3
3532,NO2,16.875,04/9/4
3533,NO2,23.125,04/9/5
3534,NO2,21.25,04/9/6
3535,NO2,11.875,04/9/7
3536,NO2,13.75,04/9/8
3537,NO2,11.25,04/9/9
3538,NO2,23.125,04/9/10
3539,NO2,23.125,04/9/11
3540,NO2,10,04/9/12
3541,NO2,12.5,04/9/13
3542,NO2,11.25,04/9/14
3543,NO2,3.75,04/9/15
3544,NO2,5,04/9/16
3545,NO2,4.375,04/9/17
3546,NO2,3.125,04/9/18
3547,NO2,8.125,04/9/19
3548,NO2,5,04/9/20
3549,NO2,5,04/9/21
3550,NO2,5.625,04/9/22
3551,NO2,5.625,04/9/23
3552,NO2,5,04/9/24
3553,NO2,7.5,04/9/25
3554,NO2,5,04/9/26
3555,NO2,6.875,04/9/27
3556,NO2,8.75,04/9/28
3557,NO2,6.875,04/9/29
3558,NO2,7.5,04/9/30
3559,NO2,4.375,04/10/1
3560,NO2,3.75,04/10/2
3561,NO2,4.375,04/10/3
3562,NO2,5,04/10/4
3563,NO2,6.875,04/10/5
3564,NO2,6.25,04/10/6
3565,NO2,6.25,04/10/7
3566,NO2,9.375,04/10/8
3567,NO2,16.25,04/10/9
3568,NO2,14.375,04/10/10
3569,NO2,12.5,04/10/11
3570,NO2,7.5,04/10/12
3571,NO2,9.375,04/10/13
3572,NO2,5.625,04/10/14
3573,NO2,7.5,04/10/15
3574,NO2,13.125,04/10/16
3575,NO2,13.75,04/10/17
3576,NO2,11.25,04/10/18
3577,NO2,11.25,04/10/19
3578,NO2,13.125,04/10/20
3579,NO2,11.875,04/10/21
3580,NO2,8.125,04/10/22
3581,NO2,11.25,04/10/23
3582,NO2,9.375,04/10/24
3583,NO2,10,04/10/25
3584,NO2,3.75,04/10/26
3585,NO2,6.875,04/10/27
3586,NO2,10.625,04/10/28
3587,NO2,15,04/10/29
3588,NO2,15,04/10/30
3589,NO2,11.25,04/10/31
3590,NO2,8.125,04/11/1
3591,NO2,9.375,04/11/2
3592,NO2,13.75,04/11/3
3593,NO2,11.25,04/11/4
3594,NO2,7.5,04/11/5
3595,NO2,8.125,04/11/6
3596,NO2,6.25,04/11/7
3597,NO2,11.875,04/11/8
3598,NO2,17.5,04/11/9
3599,NO2,11.875,04/11/10
3600,NO2,9.375,04/11/11
3601,NO2,20.625,04/11/12
3602,NO2,25,04/11/13
3603,NO2,19.375,04/11/14
3604,NO2,16.25,04/11/15
3605,NO2,9.375,04/11/16
3606,NO2,10,04/11/17
3607,NO2,11.25,04/11/18
3608,NO2,9.375,04/11/19
3609,NO2,11.25,04/11/20
3610,NO2,7.5,04/11/21
3611,NO2,10.625,04/11/22
3612,NO2,8.75,04/11/23
3613,NO2,7.5,04/11/24
3614,NO2,1.875,04/11/25
3615,NO2,5,04/11/26
3616,NO2,6.25,04/11/27
3617,NO2,10.625,04/11/28
3618,NO2,10.625,04/11/29
3619,NO2,10.625,04/11/30
3620,NO2,12.5,04/12/1
3621,NO2,12.5,04/12/2
3622,NO2,13.75,04/12/3
3623,NO2,11.25,04/12/4
3624,NO2,6.875,04/12/5
3625,NO2,6.875,04/12/6
3626,NO2,5.625,04/12/7
3627,NO2,7.5,04/12/8
3628,NO2,7.5,04/12/9
3629,NO2,10,04/12/10
3630,NO2,9.375,04/12/11
3631,NO2,6.875,04/12/12
3632,NO2,10.625,04/12/13
3633,NO2,9.375,04/12/14
3634,NO2,8.125,04/12/15
3635,NO2,7.5,04/12/16
3636,NO2,9.375,04/12/17
3637,NO2,9.375,04/12/18
3638,NO2,8.125,04/12/19
3639,NO2,10,04/12/20
3640,NO2,11.25,04/12/21
3641,NO2,10,04/12/22
3642,NO2,7.5,04/12/23
3643,NO2,10,04/12/24
3644,NO2,17.5,04/12/25
3645,NO2,18.125,04/12/26
3646,NO2,17.5,04/12/27
3647,NO2,13.75,04/12/28
3648,NO2,12.5,04/12/29
3649,NO2,13.75,04/12/30
3650,NO2,11.25,04/12/31
4746,NO2,11.875,05/1/1
4747,NO2,11.875,05/1/2
4748,NO2,13.125,05/1/3
4749,NO2,13.75,05/1/4
4750,NO2,16.25,05/1/5
4751,NO2,15,05/1/6
4752,NO2,18.125,05/1/7
4753,NO2,16.25,05/1/8
4754,NO2,16.875,05/1/9
4755,NO2,16.875,05/1/10
4756,NO2,20,05/1/11
4757,NO2,19.375,05/1/12
4758,NO2,23.75,05/1/13
4759,NO2,28.75,05/1/14
4760,NO2,21.875,05/1/15
4761,NO2,21.875,05/1/16
4762,NO2,16.875,05/1/17
4763,NO2,18.75,05/1/18
4764,NO2,18.125,05/1/19
4765,NO2,19.375,05/1/20
4766,NO2,20,05/1/21
4767,NO2,18.125,05/1/22
4768,NO2,18.125,05/1/23
4769,NO2,18.125,05/1/24
4770,NO2,15.625,05/1/25
4771,NO2,14.375,05/1/26
4772,NO2,24.375,05/1/27
4773,NO2,18.125,05/1/28
4774,NO2,11.25,05/1/29
4775,NO2,11.25,05/1/30
4776,NO2,15,05/1/31
4777,NO2,8.75,05/2/1
4778,NO2,13.125,05/2/2
4779,NO2,15.625,05/2/3
4780,NO2,15.625,05/2/4
4781,NO2,11.875,05/2/5
4782,NO2,10,05/2/6
4783,NO2,11.25,05/2/7
4784,NO2,11.875,05/2/8
4785,NO2,15,05/2/9
4786,NO2,9.375,05/2/10
4787,NO2,10.625,05/2/11
4788,NO2,13.75,05/2/12
4789,NO2,11.25,05/2/13
4790,NO2,11.25,05/2/14
4791,NO2,10.625,05/2/15
4792,NO2,6.875,05/2/16
4793,NO2,8.75,05/2/17
4794,NO2,6.875,05/2/18
4795,NO2,6.25,05/2/19
4796,NO2,8.125,05/2/20
4797,NO2,10,05/2/21
4798,NO2,7.5,05/2/22
4799,NO2,11.875,05/2/23
4800,NO2,11.25,05/2/24
4801,NO2,6.875,05/2/25
4802,NO2,8.125,05/2/26
4803,NO2,9.375,05/2/27
4804,NO2,13.125,05/2/28
4805,NO2,13.125,05/3/1
4806,NO2,9.375,05/3/2
4807,NO2,8.75,05/3/3
4808,NO2,6.875,05/3/4
4809,NO2,8.75,05/3/5
4810,NO2,6.875,05/3/6
4811,NO2,8.75,05/3/7
4812,NO2,12.5,05/3/8
4813,NO2,13.125,05/3/9
4814,NO2,16.875,05/3/10
4815,NO2,6.25,05/3/11
4816,NO2,7.5,05/3/12
4817,NO2,8.75,05/3/13
4818,NO2,8.125,05/3/14
4819,NO2,9.375,05/3/15
4820,NO2,17.5,05/3/16
4821,NO2,15,05/3/17
4822,NO2,9.375,05/3/18
4823,NO2,10.625,05/3/19
4824,NO2,12.5,05/3/20
4825,NO2,17.5,05/3/21
4826,NO2,13.125,05/3/22
4827,NO2,14.375,05/3/23
4828,NO2,4.375,05/3/24
4829,NO2,6.875,05/3/25
4830,NO2,6.875,05/3/26
4831,NO2,10,05/3/27
4832,NO2,10,05/3/28
4833,NO2,10,05/3/29
4834,NO2,10,05/3/30
4835,NO2,9.375,05/3/31
4836,NO2,15.625,05/4/1
4837,NO2,15.625,05/4/2
4838,NO2,13.75,05/4/3
4839,NO2,6.875,05/4/4
4840,NO2,6.25,05/4/5
4841,NO2,6.25,05/4/6
4842,NO2,8.75,05/4/7
4843,NO2,12.5,05/4/8
4844,NO2,8.75,05/4/9
4845,NO2,11.875,05/4/10
4846,NO2,13.125,05/4/11
4847,NO2,9.375,05/4/12
4848,NO2,10.625,05/4/13
4849,NO2,7.5,05/4/14
4850,NO2,13.125,05/4/15
4851,NO2,9.375,05/4/16
4852,NO2,6.875,05/4/17
4853,NO2,16.875,05/4/18
4854,NO2,9.375,05/4/19
4855,NO2,8.75,05/4/20
4856,NO2,6.875,05/4/21
4857,NO2,8.125,05/4/22
4858,NO2,13.75,05/4/23
4859,NO2,7.5,05/4/24
4860,NO2,13.75,05/4/25
4861,NO2,10,05/4/26
4862,NO2,9.375,05/4/27
4863,NO2,10.625,05/4/28
4864,NO2,16.25,05/4/29
4865,NO2,13.75,05/4/30
4866,NO2,8.75,05/5/1
4867,NO2,10.625,05/5/2
4868,NO2,5.625,05/5/3
4869,NO2,11.875,05/5/4
4870,NO2,9.375,05/5/5
4871,NO2,7.5,05/5/6
4872,NO2,6.25,05/5/7
4873,NO2,10,05/5/8
4874,NO2,10.625,05/5/9
4875,NO2,11.25,05/5/10
4876,NO2,8.125,05/5/11
4877,NO2,14.375,05/5/12
4878,NO2,12.5,05/5/13
4879,NO2,14.375,05/5/14
4880,NO2,7.5,05/5/15
4881,NO2,6.25,05/5/16
4882,NO2,9.375,05/5/17
4883,NO2,9.375,05/5/18
4884,NO2,10,05/5/19
4885,NO2,16.25,05/5/20
4886,NO2,10.625,05/5/21
4887,NO2,10.625,05/5/22
4888,NO2,13.75,05/5/23
4889,NO2,13.75,05/5/24
4890,NO2,7.5,05/5/25
4891,NO2,9.375,05/5/26
4892,NO2,9.375,05/5/27
4893,NO2,11.875,05/5/28
4894,NO2,8.125,05/5/29
4895,NO2,5.625,05/5/30
4896,NO2,7.5,05/5/31
4897,NO2,8.125,05/6/1
4898,NO2,10,05/6/2
4899,NO2,12.5,05/6/3
4900,NO2,11.875,05/6/4
4901,NO2,15.625,05/6/5
4902,NO2,7.5,05/6/6
4903,NO2,8.75,05/6/7
4904,NO2,8.75,05/6/8
4905,NO2,11.875,05/6/9
4906,NO2,8.75,05/6/10
4907,NO2,8.75,05/6/11
4908,NO2,6.875,05/6/12
4909,NO2,10.625,05/6/13
4910,NO2,11.25,05/6/14
4911,NO2,11.25,05/6/15
4912,NO2,16.875,05/6/16
4913,NO2,7.5,05/6/17
4914,NO2,8.125,05/6/18
4915,NO2,8.75,05/6/19
4916,NO2,8.75,05/6/20
4917,NO2,11.25,05/6/21
4918,NO2,10.625,05/6/22
4919,NO2,10.625,05/6/23
4920,NO2,9.375,05/6/24
4921,NO2,10,05/6/25
4922,NO2,6.875,05/6/26
4923,NO2,6.25,05/6/27
4924,NO2,6.875,05/6/28
4925,NO2,5,05/6/29
4926,NO2,7.5,05/6/30
4927,NO2,5,05/7/1
4928,NO2,4.375,05/7/2
4929,NO2,8.75,05/7/3
4930,NO2,8.125,05/7/4
4931,NO2,8.75,05/7/5
4932,NO2,5.625,05/7/6
4933,NO2,10,05/7/7
4934,NO2,16.25,05/7/8
4935,NO2,11.875,05/7/9
4936,NO2,7.5,05/7/10
4937,NO2,12.5,05/7/11
4938,NO2,8.75,05/7/12
4939,NO2,10,05/7/13
4940,NO2,5,05/7/14
4941,NO2,10,05/7/15
4942,NO2,12.5,05/7/16
4943,NO2,10.625,05/7/17
4944,NO2,10.625,05/7/18
4945,NO2,11.875,05/7/19
4946,NO2,13.75,05/7/20
4947,NO2,8.75,05/7/21
4948,NO2,10,05/7/22
4949,NO2,6.25,05/7/23
4950,NO2,10,05/7/24
4951,NO2,5.625,05/7/25
4952,NO2,16.875,05/7/26
4953,NO2,15.625,05/7/27
4954,NO2,20,05/7/28
4955,NO2,14.375,05/7/29
4956,NO2,16.875,05/7/30
4957,NO2,11.25,05/7/31
4958,NO2,13.75,05/8/1
4959,NO2,9.375,05/8/2
4960,NO2,13.125,05/8/3
4961,NO2,15,05/8/4
4962,NO2,17.5,05/8/5
4963,NO2,16.25,05/8/6
4964,NO2,15,05/8/7
4965,NO2,8.75,05/8/8
4966,NO2,8.75,05/8/9
4967,NO2,6.875,05/8/10
4968,NO2,7.5,05/8/11
4969,NO2,6.875,05/8/12
4970,NO2,10,05/8/13
4971,NO2,18.125,05/8/14
4972,NO2,18.75,05/8/15
4973,NO2,13.75,05/8/16
4974,NO2,13.125,05/8/17
4975,NO2,9.375,05/8/18
4976,NO2,19.375,05/8/19
4977,NO2,22.5,05/8/20
4978,NO2,26.875,05/8/21
4979,NO2,26.875,05/8/22
4980,NO2,23.125,05/8/23
4981,NO2,13.75,05/8/24
4982,NO2,23.125,05/8/25
4983,NO2,22.5,05/8/26
4984,NO2,11.25,05/8/27
4985,NO2,15.625,05/8/28
4986,NO2,23.75,05/8/29
4987,NO2,23.75,05/8/30
4988,NO2,30.625,05/8/31
4989,NO2,20,05/9/1
4990,NO2,20,05/9/2
4991,NO2,20.625,05/9/3
4992,NO2,28.75,05/9/4
4993,NO2,27.5,05/9/5
4994,NO2,31.25,05/9/6
4995,NO2,28.125,05/9/7
4996,NO2,16.25,05/9/8
4997,NO2,18.125,05/9/9
4998,NO2,11.875,05/9/10
4999,NO2,13.125,05/9/11
5000,NO2,13.75,05/9/12
5001,NO2,11.25,05/9/13
5002,NO2,10,05/9/14
5003,NO2,16.25,05/9/15
5004,NO2,10.625,05/9/16
5005,NO2,13.125,05/9/17
5006,NO2,18.75,05/9/18
5007,NO2,10.625,05/9/19
5008,NO2,12.5,05/9/20
5009,NO2,9.375,05/9/21
5010,NO2,9.375,05/9/22
5011,NO2,14.375,05/9/23
5012,NO2,14.375,05/9/24
5013,NO2,20.625,05/9/25
5014,NO2,15.625,05/9/26
5015,NO2,21.25,05/9/27
5016,NO2,15.625,05/9/28
5017,NO2,13.75,05/9/29
5018,NO2,9.375,05/9/30
5019,NO2,8.75,05/10/1
5020,NO2,10,05/10/2
5021,NO2,10,05/10/3
5022,NO2,13.125,05/10/4
5023,NO2,15.625,05/10/5
5024,NO2,14.375,05/10/6
5025,NO2,11.25,05/10/7
5026,NO2,12.5,05/10/8
5027,NO2,15,05/10/9
5028,NO2,16.25,05/10/10
5029,NO2,22.5,05/10/11
5030,NO2,23.125,05/10/12
5031,NO2,16.25,05/10/13
5032,NO2,16.25,05/10/14
5033,NO2,14.375,05/10/15
5034,NO2,14.375,05/10/16
5035,NO2,16.875,05/10/17
5036,NO2,16.25,05/10/18
5037,NO2,25.625,05/10/19
5038,NO2,21.25,05/10/20
5039,NO2,9.375,05/10/21
5040,NO2,11.25,05/10/22
5041,NO2,23.125,05/10/23
5042,NO2,13.125,05/10/24
5043,NO2,30,05/10/25
5044,NO2,18.125,05/10/26
5045,NO2,15,05/10/27
5046,NO2,11.875,05/10/28
5047,NO2,12.5,05/10/29
5048,NO2,13.75,05/10/30
5049,NO2,13.125,05/10/31
5050,NO2,8.125,05/11/1
5051,NO2,13.125,05/11/2
5052,NO2,20.625,05/11/3
5053,NO2,25,05/11/4
5054,NO2,27.5,05/11/5
5055,NO2,15.625,05/11/6
5056,NO2,11.25,05/11/7
5057,NO2,20.625,05/11/8
5058,NO2,29.375,05/11/9
5059,NO2,15,05/11/10
5060,NO2,21.25,05/11/11
5061,NO2,31.875,05/11/12
5062,NO2,12.5,05/11/13
5063,NO2,12.5,05/11/14
5064,NO2,16.25,05/11/15
5065,NO2,23.75,05/11/16
5066,NO2,20,05/11/17
5067,NO2,19.375,05/11/18
5068,NO2,31.875,05/11/19
5069,NO2,24.375,05/11/20
5070,NO2,25,05/11/21
5071,NO2,23.125,05/11/22
5072,NO2,13.75,05/11/23
5073,NO2,15.625,05/11/24
5074,NO2,19.375,05/11/25
